pred,prey,interaction_sources,interaction_types,study_citations,pred_trait,prey_trait,trait_source_pred,trait_source_prey,absdiff
Oncorhynchus mykiss,Tinca tinca,GloBI,preysOn,,28.6755405405405,35.6875,ThermoFresh,ThermoFresh,7.011959459459501
Oncorhynchus nerka,Clupea pallasii,GloBI,eats,,27.2636363636364,27.25,ThermoFresh,ThermoFresh,0.013636363636400972
Oncorhynchus nerka,Electrona antarctica,GloBI,eats,,27.2636363636364,31.24,ThermoFresh,ComteOlden,3.9763636363635975
Oncorhynchus tshawytscha,Alosa pseudoharengus,GloBI,eats;preysOn,,28.7821875,30.4625,ThermoFresh,ThermoFresh,1.6803124999999994
Oncorhynchus tshawytscha,Clupea harengus,GloBI,eats,,28.7821875,25.43,ThermoFresh,ComteOlden,3.3521874999999994
Oncorhynchus tshawytscha,Clupea pallasii,GloBI,eats;preysOn,,28.7821875,27.25,ThermoFresh,ThermoFresh,1.5321874999999991
Oncorhynchus tshawytscha,Cymatogaster aggregata,GloBI,eats;preysOn,,28.7821875,32.75,ThermoFresh,ComteOlden,3.967812500000001
Oncorhynchus tshawytscha,Electrona antarctica,GloBI,preysOn,,28.7821875,31.24,ThermoFresh,ComteOlden,2.4578124999999993
Oncorhynchus tshawytscha,Engraulis mordax,GloBI,preysOn,,28.7821875,33.4,ThermoFresh,ComteOlden,4.617812499999999
Oncorhynchus tshawytscha,Gasterosteus aculeatus,GloBI,eats;preysOn,,28.7821875,31.6655882352941,ThermoFresh,ThermoFresh,2.8834007352940993
Oncorhynchus tshawytscha,Lepidopsetta bilineata,GloBI,eats;preysOn,,28.7821875,25.15,ThermoFresh,ComteOlden,3.6321875000000006
Oncorhynchus tshawytscha,Leptocottus armatus,GloBI,eats;preysOn,,28.7821875,29.16,ThermoFresh,ComteOlden,0.377812500000001
Oncorhynchus tshawytscha,Notropis hudsonius,GloBI,preysOn,,28.7821875,31.21,ThermoFresh,ComteOlden,2.4278125000000017
Oncorhynchus tshawytscha,Oncorhynchus keta,GloBI,preysOn,,28.7821875,28.5,ThermoFresh,ThermoFresh,0.28218749999999915
Oncorhynchus tshawytscha,Oncorhynchus kisutch,GloBI,preysOn,,28.7821875,27.6965,ThermoFresh,ThermoFresh,1.0856874999999988
Oncorhynchus tshawytscha,Oncorhynchus mykiss,GloBI,preysOn,,28.7821875,28.6755405405405,ThermoFresh,ThermoFresh,0.10664695945949987
Oncorhynchus tshawytscha,Osmerus mordax,GloBI,eats;preysOn,,28.7821875,25.9,ThermoFresh,ThermoFresh,2.8821875000000006
Oncorhynchus tshawytscha,Parophrys vetulus,GloBI,eats;preysOn,,28.7821875,28.54,ThermoFresh,ComteOlden,0.2421875
Oncorhynchus tshawytscha,Perca flavescens,GloBI,preysOn,,28.7821875,30.7,ThermoFresh,ComteOlden,1.9178125000000001
Oncorhynchus tshawytscha,Potamopyrgus antipodarum,GloBI,eats,,28.7821875,27.9033333333333,ThermoFresh,ThermoFresh,0.8788541666666987
Oncorhynchus tshawytscha,Sardinops sagax,GloBI,preysOn,,28.7821875,31.24,ThermoFresh,ComteOlden,2.4578124999999993
Oncorhynchus tshawytscha,Thaleichthys pacificus,GloBI,eats;preysOn,,28.7821875,27.43,ThermoFresh,ComteOlden,1.3521874999999994
Oreochromis andersonii,Electrona antarctica,GloBI,eats,,36.89,31.24,ComteOlden,ComteOlden,5.650000000000002
Oreochromis esculentus,Electrona antarctica,GloBI,eats,,41.965,31.24,ThermoFresh,ComteOlden,10.725000000000005
Oreochromis mossambicus,Electrona antarctica,GloBI,eats,,42.638,31.24,ThermoFresh,ComteOlden,11.398
Oreochromis niloticus,Electrona antarctica,GloBI,eats,,39.348,31.24,ThermoFresh,ComteOlden,8.108
Oreochromis niloticus,Gambusia affinis,GloBI,eats,,39.348,38.9970689655172,ThermoFresh,ThermoFresh,0.35093103448279805
Osmerus dentex,Oncorhynchus gorbuscha,GloBI,preysOn,,25.49,26.95,ComteOlden,ComteOlden,1.4600000000000009
Osmerus eperlanus,Clupea harengus,GloBI,preysOn,,27.8,25.43,ComteOlden,ComteOlden,2.370000000000001
Osmerus eperlanus,Corophium volutator,GloBI,preysOn,,27.8,33.1452777775,ComteOlden,ThermoFresh,5.345277777499998
Osmerus eperlanus,Electrona antarctica,GloBI,eats,,27.8,31.24,ComteOlden,ComteOlden,3.4399999999999977
Osmerus mordax,Alosa pseudoharengus,GloBI,eats;preysOn,,25.9,30.4625,ThermoFresh,ThermoFresh,4.5625
Osmerus mordax,Coregonus artedi,GloBI,preysOn,,25.9,24.9366666666667,ThermoFresh,ThermoFresh,0.9633333333332992
Osmerus mordax,Daphnia galeata,GloBI,preysOn,,25.9,38.89,ThermoFresh,ThermoFresh,12.990000000000002
Osmerus mordax,Electrona antarctica,GloBI,eats,,25.9,31.24,ThermoFresh,ComteOlden,5.34
Osmerus mordax,Oncorhynchus gorbuscha,GloBI,preysOn,,25.9,26.95,ThermoFresh,ComteOlden,1.0500000000000007
Pachycara brachycephalum,Crangon crangon,GloBI,eats,,10.0,34.1133333333333,GlobTherm,ThermoFresh,24.1133333333333
Pachygrapsus marmoratus,Coryphoblennius galerita,GloBI,preysOn,,36.438,32.79,ThermoFresh,ComteOlden,3.6480000000000032
Pachygrapsus marmoratus,Lipophrys pholis,GloBI,preysOn,,36.438,34.18,ThermoFresh,ComteOlden,2.2580000000000027
Pachygrapsus marmoratus,Littorina saxatilis,GloBI,preysOn,,36.438,34.91,ThermoFresh,ThermoFresh,1.5280000000000058
Padogobius bonelli,Abramis brama,GloBI,preysOn,,31.74,30.32,ComteOlden,ComteOlden,1.4199999999999982
Padogobius bonelli,Acipenser naccarii,GloBI,preysOn,,31.74,33.83,ComteOlden,ComteOlden,2.09
Padogobius bonelli,Acipenser sturio,GloBI,preysOn,,31.74,32.52,ComteOlden,ComteOlden,0.7800000000000047
Padogobius bonelli,Agabus bipustulatus,GloBI,preysOn,,31.74,37.07,ComteOlden,ThermoFresh,5.330000000000002
Padogobius bonelli,Agapetus fuscipes,GloBI,preysOn,,31.74,25.8,ComteOlden,ThermoFresh,5.939999999999998
Padogobius bonelli,Alburnus alburnus,GloBI,preysOn,,31.74,37.7,ComteOlden,ThermoFresh,5.960000000000004
Padogobius bonelli,Alburnus arborella,GloBI,preysOn,,31.74,35.64,ComteOlden,ComteOlden,3.900000000000002
Padogobius bonelli,Alosa fallax,GloBI,preysOn,,31.74,32.31,ComteOlden,ComteOlden,0.5700000000000038
Padogobius bonelli,Anguilla anguilla,GloBI,preysOn,,31.74,35.12,ComteOlden,ComteOlden,3.379999999999999
Padogobius bonelli,Aphelocheirus aestivalis,GloBI,preysOn,,31.74,34.53,ComteOlden,ThermoFresh,2.7900000000000027
Padogobius bonelli,Astacus leptodactylus,GloBI,preysOn,,31.74,37.8666666666667,ComteOlden,ThermoFresh,6.126666666666704
Padogobius bonelli,Baetis rhodani,GloBI,preysOn,,31.74,25.1,ComteOlden,ThermoFresh,6.639999999999997
Padogobius bonelli,Barbatula barbatula,GloBI,preysOn,,31.74,29.5285714285714,ComteOlden,ThermoFresh,2.2114285714285984
Padogobius bonelli,Barbus barbus,GloBI,preysOn,,31.74,29.2,ComteOlden,ThermoFresh,2.539999999999999
Padogobius bonelli,Barbus caninus,GloBI,preysOn,,31.74,32.7,ComteOlden,ComteOlden,0.9600000000000044
Padogobius bonelli,Barbus plebejus,GloBI,preysOn,,31.74,32.5,ComteOlden,ComteOlden,0.7600000000000016
Padogobius bonelli,Blicca bjoerkna,GloBI,preysOn,,31.74,30.86,ComteOlden,ComteOlden,0.879999999999999
Padogobius bonelli,Caenis luctuosa,GloBI,preysOn,,31.74,30.6,ComteOlden,ThermoFresh,1.139999999999997
Padogobius bonelli,Calopteryx virgo,GloBI,preysOn,,31.74,34.0225,ComteOlden,ThermoFresh,2.2825000000000024
Padogobius bonelli,Carassius carassius,GloBI,preysOn,,31.74,35.5365,ComteOlden,ThermoFresh,3.796499999999998
Padogobius bonelli,Carassius gibelio,GloBI,preysOn,,31.74,36.1,ComteOlden,ThermoFresh,4.360000000000003
Padogobius bonelli,Chondrostoma nasus,GloBI,preysOn,,31.74,34.03,ComteOlden,ComteOlden,2.2900000000000027
Padogobius bonelli,Chondrostoma soetta,GloBI,preysOn,,31.74,31.86,ComteOlden,ComteOlden,0.120000000000001
Padogobius bonelli,Cobitis bilineata,GloBI,preysOn,,31.74,33.54,ComteOlden,ComteOlden,1.8000000000000007
Padogobius bonelli,Cobitis taenia,GloBI,preysOn,,31.74,33.76,ComteOlden,ComteOlden,2.0199999999999996
Padogobius bonelli,Coenagrion puella,GloBI,preysOn,,31.74,42.995,ComteOlden,ThermoFresh,11.254999999999999
Padogobius bonelli,Cottus gobio,GloBI,preysOn,,31.74,30.32,ComteOlden,ComteOlden,1.4199999999999982
Padogobius bonelli,Ctenopharyngodon idella,GloBI,preysOn,,31.74,39.5,ComteOlden,ThermoFresh,7.760000000000002
Padogobius bonelli,Cyprinus carpio,GloBI,preysOn,,31.74,33.5484745762712,ComteOlden,ThermoFresh,1.8084745762711982
Padogobius bonelli,Deronectes latus,GloBI,preysOn,,31.74,37.04,ComteOlden,ThermoFresh,5.300000000000001
Padogobius bonelli,Dikerogammarus villosus,GloBI,preysOn,,31.74,28.1328571428571,ComteOlden,ThermoFresh,3.6071428571428967
Padogobius bonelli,Dinocras cephalotes,GloBI,preysOn,,31.74,34.6083333333333,ComteOlden,ThermoFresh,2.8683333333333003
Padogobius bonelli,Drusus annulatus,GloBI,preysOn,,31.74,28.8,ComteOlden,ThermoFresh,2.9399999999999977
Padogobius bonelli,Ecdyonurus insignis,GloBI,preysOn,,31.74,32.34,ComteOlden,ThermoFresh,0.600000000000005
Padogobius bonelli,Echinogammarus berilloni,GloBI,preysOn,,31.74,30.3333333333333,ComteOlden,ThermoFresh,1.4066666666666983
Padogobius bonelli,Echinogammarus ischnus,GloBI,preysOn,,31.74,31.5,ComteOlden,ThermoFresh,0.23999999999999844
Padogobius bonelli,Ephemera danica,GloBI,preysOn,,31.74,36.7075,ComteOlden,ThermoFresh,4.967500000000005
Padogobius bonelli,Esox lucius,GloBI,preysOn,,31.74,28.98,ComteOlden,ComteOlden,2.759999999999998
Padogobius bonelli,Gammarus fossarum,GloBI,preysOn,,31.74,28.774,ComteOlden,ThermoFresh,2.9659999999999975
Padogobius bonelli,Gammarus pulex,GloBI,preysOn,,31.74,29.1161111111111,ComteOlden,ThermoFresh,2.6238888888888994
Padogobius bonelli,Gammarus roeselii,GloBI,preysOn,,31.74,30.184,ComteOlden,ThermoFresh,1.5559999999999974
Padogobius bonelli,Gammarus tigrinus,GloBI,preysOn,,31.74,32.6985714285714,ComteOlden,ThermoFresh,0.9585714285713998
Padogobius bonelli,Gasterosteus aculeatus,GloBI,preysOn,,31.74,31.6655882352941,ComteOlden,ThermoFresh,0.07441176470589994
Padogobius bonelli,Gobio gobio,GloBI,preysOn,,31.74,33.75,ComteOlden,ThermoFresh,2.0100000000000016
Padogobius bonelli,Gymnocephalus cernua,GloBI,preysOn,,31.74,34.5,ComteOlden,ThermoFresh,2.7600000000000016
Padogobius bonelli,Heptagenia sulphurea,GloBI,preysOn,,31.74,30.2,ComteOlden,ThermoFresh,1.5399999999999991
Padogobius bonelli,Hydropsyche pellucidula,GloBI,preysOn,,31.74,25.5,ComteOlden,ThermoFresh,6.239999999999998
Padogobius bonelli,Hypophthalmichthys molitrix,GloBI,preysOn,,31.74,36.27,ComteOlden,ComteOlden,4.530000000000005
Padogobius bonelli,Hypophthalmichthys nobilis,GloBI,preysOn,,31.74,37.92,ComteOlden,ComteOlden,6.180000000000003
Padogobius bonelli,Ischnura elegans,GloBI,preysOn,,31.74,43.7361538461539,ComteOlden,ThermoFresh,11.996153846153899
Padogobius bonelli,Ischnura pumilio,GloBI,preysOn,,31.74,45.515,ComteOlden,ThermoFresh,13.775000000000002
Padogobius bonelli,Lepomis gibbosus,GloBI,preysOn,,31.74,33.8035,ComteOlden,ThermoFresh,2.0635000000000012
Padogobius bonelli,Leucaspius delineatus,GloBI,preysOn,,31.74,34.3566666666667,ComteOlden,ThermoFresh,2.616666666666699
Padogobius bonelli,Leuciscus aspius,GloBI,preysOn,,31.74,34.92,ComteOlden,ComteOlden,3.1800000000000033
Padogobius bonelli,Leuciscus leuciscus,GloBI,preysOn,,31.74,32.57,ComteOlden,ComteOlden,0.8300000000000018
Padogobius bonelli,Leuctra fusca,GloBI,preysOn,,31.74,30.1,ComteOlden,ThermoFresh,1.639999999999997
Padogobius bonelli,Lota lota,GloBI,preysOn,,31.74,27.11875,ComteOlden,ThermoFresh,4.62125
Padogobius bonelli,Micropterus salmoides,GloBI,preysOn,,31.74,36.4,ComteOlden,ThermoFresh,4.66
Padogobius bonelli,Nemurella pictetii,GloBI,preysOn,,31.74,30.1,ComteOlden,ThermoFresh,1.639999999999997
Padogobius bonelli,Neogobius melanostomus,GloBI,preysOn,,31.74,33.726,ComteOlden,ThermoFresh,1.9860000000000007
Padogobius bonelli,Oncorhynchus mykiss,GloBI,preysOn,,31.74,28.6755405405405,ComteOlden,ThermoFresh,3.064459459459499
Padogobius bonelli,Parachondrostoma toxostoma,GloBI,preysOn,,31.74,34.17,ComteOlden,ComteOlden,2.4300000000000033
Padogobius bonelli,Perca fluviatilis,GloBI,preysOn,,31.74,28.6920833333333,ComteOlden,ThermoFresh,3.0479166666666977
Padogobius bonelli,Phoxinus lumaireul,GloBI,preysOn,,31.74,29.52,ComteOlden,ComteOlden,2.219999999999999
Padogobius bonelli,Ponticola kessleri,GloBI,preysOn,,31.74,34.03,ComteOlden,ComteOlden,2.2900000000000027
Padogobius bonelli,Pseudorasbora parva,GloBI,preysOn,,31.74,38.515,ComteOlden,ThermoFresh,6.775000000000002
Padogobius bonelli,Rhithrogena semicolorata,GloBI,preysOn,,31.74,25.33,ComteOlden,ThermoFresh,6.41
Padogobius bonelli,Rhodeus amarus,GloBI,preysOn,,31.74,34.1,ComteOlden,ComteOlden,2.360000000000003
Padogobius bonelli,Rhyacophila dorsalis,GloBI,preysOn,,31.74,22.0,ComteOlden,ThermoFresh,9.739999999999998
Padogobius bonelli,Rutilus aula,GloBI,preysOn,,31.74,32.32,ComteOlden,ComteOlden,0.5800000000000018
Padogobius bonelli,Rutilus pigus,GloBI,preysOn,,31.74,33.59,ComteOlden,ComteOlden,1.850000000000005
Padogobius bonelli,Rutilus rutilus,GloBI,preysOn,,31.74,28.5058333333333,ComteOlden,ThermoFresh,3.234166666666699
Padogobius bonelli,Sabanejewia larvata,GloBI,preysOn,,31.74,32.71,ComteOlden,ComteOlden,0.9700000000000024
Padogobius bonelli,Salariopsis fluviatilis,GloBI,preysOn,,31.74,34.96,ComteOlden,ComteOlden,3.2200000000000024
Padogobius bonelli,Salmo labrax,GloBI,preysOn,,31.74,32.32,ComteOlden,ComteOlden,0.5800000000000018
Padogobius bonelli,Salmo marmoratus,GloBI,preysOn,,31.74,30.21,ComteOlden,ComteOlden,1.5299999999999976
Padogobius bonelli,Salmo salar,GloBI,preysOn,,31.74,30.3326495726496,ComteOlden,ThermoFresh,1.4073504273503978
Padogobius bonelli,Salmo trutta,GloBI,preysOn,,31.74,27.6830769230769,ComteOlden,ThermoFresh,4.056923076923098
Padogobius bonelli,Salvelinus fontinalis,GloBI,preysOn,,31.74,28.9883333333333,ComteOlden,ThermoFresh,2.751666666666697
Padogobius bonelli,Salvelinus namaycush,GloBI,preysOn,,31.74,27.385,ComteOlden,ThermoFresh,4.354999999999997
Padogobius bonelli,Sander lucioperca,GloBI,preysOn,,31.74,35.4428571428571,ComteOlden,ThermoFresh,3.702857142857102
Padogobius bonelli,Scardinius erythrophthalmus,GloBI,preysOn,,31.74,34.94,ComteOlden,ComteOlden,3.1999999999999993
Padogobius bonelli,Serratella ignita,GloBI,preysOn,,31.74,32.3,ComteOlden,ThermoFresh,0.5599999999999987
Padogobius bonelli,Silurus glanis,GloBI,preysOn,,31.74,36.15,ComteOlden,ComteOlden,4.41
Padogobius bonelli,Squalius cephalus,GloBI,preysOn,,31.74,36.48,ComteOlden,ThermoFresh,4.739999999999998
Padogobius bonelli,Telestes muticellus,GloBI,preysOn,,31.74,33.48,ComteOlden,ComteOlden,1.7399999999999984
Padogobius bonelli,Telestes souffia,GloBI,preysOn,,31.74,33.18,ComteOlden,ComteOlden,1.4400000000000013
Padogobius bonelli,Thymallus thymallus,GloBI,preysOn,,31.74,29.4333333333333,ComteOlden,ThermoFresh,2.306666666666697
Padogobius bonelli,Tinca tinca,GloBI,preysOn,,31.74,35.6875,ComteOlden,ThermoFresh,3.9475000000000016
Pagellus bogaraveo,Crangon crangon,GloBI,preysOn,,32.33,34.1133333333333,ComteOlden,ThermoFresh,1.783333333333303
Pagellus bogaraveo,Gobius niger,GloBI,preysOn,,32.33,33.5,ComteOlden,ThermoFresh,1.1700000000000017
Pagellus bogaraveo,Gobius paganellus,GloBI,preysOn,,32.33,34.3333333333333,ComteOlden,ThermoFresh,2.003333333333302
Pagrus auratus,Cookia sulcata,GloBI,eats;preysOn,,32.79,32.7,ComteOlden,GlobTherm,0.0899999999999963
Pagrus major,Engraulis japonicus,GloBI,eats;preysOn,,35.06,34.1,ComteOlden,ComteOlden,0.9600000000000009
Pagrus major,Scomber scombrus,GloBI,eats;preysOn,,35.06,33.2066666666667,ComteOlden,ComteOlden,1.8533333333333033
Pagrus major,Syngnathus acus,GloBI,eats;preysOn,,35.06,31.7,ComteOlden,ThermoFresh,3.360000000000003
Pagurus bernhardus,Littorina saxatilis,GloBI,preysOn,,35.9,34.91,ThermoFresh,ThermoFresh,0.990000000000002
Palaemon elegans,Atherina boyeri,GloBI,preysOn,,34.335,36.43,ThermoFresh,ComteOlden,2.094999999999999
Palaemon elegans,Chelon ramada,GloBI,preysOn,,34.335,38.0,ThermoFresh,ThermoFresh,3.664999999999999
Palaemon elegans,Diplodus sargus,GloBI,preysOn,,34.335,33.975,ThermoFresh,ThermoFresh,0.35999999999999943
Palaemon elegans,Neogobius melanostomus,GloBI,eats,,34.335,33.726,ThermoFresh,ThermoFresh,0.6090000000000018
Palaemon elegans,Palaemon longirostris,GloBI,preysOn,,34.335,34.4,ThermoFresh,ThermoFresh,0.06499999999999773
Palaemon longirostris,Diplodus sargus,GloBI,preysOn,,34.4,33.975,ThermoFresh,ThermoFresh,0.42499999999999716
Palaemon longirostris,Palaemon elegans,GloBI,preysOn,,34.4,34.335,ThermoFresh,ThermoFresh,0.06499999999999773
Palaemon macrodactylus,Engraulis mordax,GloBI,eats,,34.7083333333333,33.4,ThermoFresh,ComteOlden,1.3083333333333016
Pangasius pangasius,Parachela oxygastroides,GloBI,eats;preysOn,,43.4666666666667,38.89,ThermoFresh,ComteOlden,4.576666666666696
Parachondrostoma toxostoma,Agabus bipustulatus,GloBI,preysOn,,34.17,37.07,ComteOlden,ThermoFresh,2.8999999999999986
Parachondrostoma toxostoma,Agapetus fuscipes,GloBI,preysOn,,34.17,25.8,ComteOlden,ThermoFresh,8.370000000000001
Parachondrostoma toxostoma,Aphelocheirus aestivalis,GloBI,preysOn,,34.17,34.53,ComteOlden,ThermoFresh,0.35999999999999943
Parachondrostoma toxostoma,Astacus leptodactylus,GloBI,preysOn,,34.17,37.8666666666667,ComteOlden,ThermoFresh,3.696666666666701
Parachondrostoma toxostoma,Baetis rhodani,GloBI,preysOn,,34.17,25.1,ComteOlden,ThermoFresh,9.07
Parachondrostoma toxostoma,Caenis luctuosa,GloBI,preysOn,,34.17,30.6,ComteOlden,ThermoFresh,3.5700000000000003
Parachondrostoma toxostoma,Calopteryx virgo,GloBI,preysOn,,34.17,34.0225,ComteOlden,ThermoFresh,0.14750000000000085
Parachondrostoma toxostoma,Coenagrion puella,GloBI,preysOn,,34.17,42.995,ComteOlden,ThermoFresh,8.824999999999996
Parachondrostoma toxostoma,Deronectes latus,GloBI,preysOn,,34.17,37.04,ComteOlden,ThermoFresh,2.8699999999999974
Parachondrostoma toxostoma,Dikerogammarus villosus,GloBI,preysOn,,34.17,28.1328571428571,ComteOlden,ThermoFresh,6.0371428571429
Parachondrostoma toxostoma,Dinocras cephalotes,GloBI,preysOn,,34.17,34.6083333333333,ComteOlden,ThermoFresh,0.43833333333329705
Parachondrostoma toxostoma,Drusus annulatus,GloBI,preysOn,,34.17,28.8,ComteOlden,ThermoFresh,5.370000000000001
Parachondrostoma toxostoma,Ecdyonurus insignis,GloBI,preysOn,,34.17,32.34,ComteOlden,ThermoFresh,1.8299999999999983
Parachondrostoma toxostoma,Echinogammarus berilloni,GloBI,preysOn,,34.17,30.3333333333333,ComteOlden,ThermoFresh,3.8366666666667015
Parachondrostoma toxostoma,Echinogammarus ischnus,GloBI,preysOn,,34.17,31.5,ComteOlden,ThermoFresh,2.6700000000000017
Parachondrostoma toxostoma,Ephemera danica,GloBI,preysOn,,34.17,36.7075,ComteOlden,ThermoFresh,2.5375000000000014
Parachondrostoma toxostoma,Gammarus fossarum,GloBI,preysOn,,34.17,28.774,ComteOlden,ThermoFresh,5.396000000000001
Parachondrostoma toxostoma,Gammarus pulex,GloBI,preysOn,,34.17,29.1161111111111,ComteOlden,ThermoFresh,5.053888888888903
Parachondrostoma toxostoma,Gammarus roeselii,GloBI,preysOn,,34.17,30.184,ComteOlden,ThermoFresh,3.9860000000000007
Parachondrostoma toxostoma,Gammarus tigrinus,GloBI,preysOn,,34.17,32.6985714285714,ComteOlden,ThermoFresh,1.4714285714286035
Parachondrostoma toxostoma,Heptagenia sulphurea,GloBI,preysOn,,34.17,30.2,ComteOlden,ThermoFresh,3.9700000000000024
Parachondrostoma toxostoma,Hydropsyche pellucidula,GloBI,preysOn,,34.17,25.5,ComteOlden,ThermoFresh,8.670000000000002
Parachondrostoma toxostoma,Ischnura elegans,GloBI,preysOn,,34.17,43.7361538461539,ComteOlden,ThermoFresh,9.566153846153895
Parachondrostoma toxostoma,Ischnura pumilio,GloBI,preysOn,,34.17,45.515,ComteOlden,ThermoFresh,11.344999999999999
Parachondrostoma toxostoma,Leuctra fusca,GloBI,preysOn,,34.17,30.1,ComteOlden,ThermoFresh,4.07
Parachondrostoma toxostoma,Nemurella pictetii,GloBI,preysOn,,34.17,30.1,ComteOlden,ThermoFresh,4.07
Parachondrostoma toxostoma,Rhithrogena semicolorata,GloBI,preysOn,,34.17,25.33,ComteOlden,ThermoFresh,8.840000000000003
Parachondrostoma toxostoma,Rhyacophila dorsalis,GloBI,preysOn,,34.17,22.0,ComteOlden,ThermoFresh,12.170000000000002
Parachondrostoma toxostoma,Serratella ignita,GloBI,preysOn,,34.17,32.3,ComteOlden,ThermoFresh,1.8700000000000045
Paragnetina media,Baetis tricaudatus,GloBI,eats;preysOn,,36.5833333333333,29.775,ThermoFresh,ThermoFresh,6.808333333333302
Paralabrax clathratus,Chromis punctipinnis,GloBI,eats;preysOn,,33.45,32.43,ComteOlden,ComteOlden,1.0200000000000031
Paralabrax clathratus,Cymatogaster aggregata,GloBI,eats;preysOn,,33.45,32.75,ComteOlden,ComteOlden,0.7000000000000028
Paralabrax clathratus,Halichoeres californicus,GloBI,eats;preysOn,,33.45,34.35,ComteOlden,ComteOlden,0.8999999999999986
Paralabrax clathratus,Halichoeres semicinctus,GloBI,eats;preysOn,,33.45,35.21,ComteOlden,ComteOlden,1.759999999999998
Paralabrax clathratus,Paralabrax nebulifer,GloBI,eats;preysOn,,33.45,33.72,ComteOlden,ComteOlden,0.269999999999996
Paralichthys californicus,Acanthogobius flavimanus,GloBI,preysOn,,34.05,35.59,ThermoFresh,ComteOlden,1.5400000000000063
Paralichthys californicus,Atherinops affinis,GloBI,preysOn,,34.05,34.06,ThermoFresh,ComteOlden,0.010000000000005116
Paralichthys californicus,Chromis punctipinnis,GloBI,eats;preysOn,,34.05,32.43,ThermoFresh,ComteOlden,1.6199999999999974
Paralichthys californicus,Cymatogaster aggregata,GloBI,eats;preysOn,,34.05,32.75,ThermoFresh,ComteOlden,1.2999999999999972
Paralichthys californicus,Engraulis mordax,GloBI,preysOn,,34.05,33.4,ThermoFresh,ComteOlden,0.6499999999999986
Paralichthys californicus,Gillichthys mirabilis,GloBI,preysOn,,34.05,37.9833333333333,ThermoFresh,ThermoFresh,3.9333333333333016
Paralichthys californicus,Girella nigricans,GloBI,eats;preysOn,,34.05,33.46,ThermoFresh,ComteOlden,0.5899999999999963
Paralichthys californicus,Halichoeres californicus,GloBI,eats;preysOn,,34.05,34.35,ThermoFresh,ComteOlden,0.30000000000000426
Paralichthys californicus,Halichoeres semicinctus,GloBI,eats;preysOn,,34.05,35.21,ThermoFresh,ComteOlden,1.1600000000000037
Paralichthys californicus,Hypsurus caryi,GloBI,eats;preysOn,,34.05,31.11,ThermoFresh,ComteOlden,2.9399999999999977
Paralichthys californicus,Hypsypops rubicundus,GloBI,eats;preysOn,,34.05,34.22,ThermoFresh,ComteOlden,0.1700000000000017
Paralichthys californicus,Paralabrax clathratus,GloBI,eats;preysOn,,34.05,33.45,ThermoFresh,ComteOlden,0.5999999999999943
Paralichthys californicus,Paralabrax nebulifer,GloBI,eats;preysOn,,34.05,33.72,ThermoFresh,ComteOlden,0.3299999999999983
Paralichthys californicus,Parophrys vetulus,GloBI,preysOn,,34.05,28.54,ThermoFresh,ComteOlden,5.509999999999998
Paralichthys californicus,Sardinops sagax,GloBI,preysOn,,34.05,31.24,ThermoFresh,ComteOlden,2.8099999999999987
Paralichthys californicus,Scomber scombrus,GloBI,preysOn,,34.05,33.2066666666667,ThermoFresh,ComteOlden,0.8433333333332982
Paralichthys lethostigma,Anchoa mitchilli,GloBI,eats;preysOn,,38.33,36.68,ComteOlden,ComteOlden,1.6499999999999986
Paralichthys lethostigma,Archosargus probatocephalus,GloBI,eats;preysOn,,38.33,34.84,ComteOlden,ComteOlden,3.489999999999995
Paralichthys lethostigma,Lagodon rhomboides,GloBI,eats;preysOn,,38.33,37.3,ComteOlden,ThermoFresh,1.0300000000000011
Paralichthys lethostigma,Leiostomus xanthurus,GloBI,eats;preysOn,,38.33,36.19,ComteOlden,ComteOlden,2.1400000000000006
Paralichthys lethostigma,Litopenaeus setiferus,GloBI,eats;preysOn,,38.33,37.2,ComteOlden,ThermoFresh,1.1299999999999955
Paralichthys lethostigma,Menidia beryllina,GloBI,eats;preysOn,,38.33,33.2371428571429,ComteOlden,ThermoFresh,5.092857142857099
Paralichthys lethostigma,Mugil cephalus,GloBI,eats;preysOn,,38.33,39.74,ComteOlden,ThermoFresh,1.4100000000000037
Paralichthys olivaceus,Engraulis japonicus,GloBI,preysOn,,35.23,34.1,ComteOlden,ComteOlden,1.1299999999999955
Paralichthys olivaceus,Scomberomorus niphonius,GloBI,preysOn,,35.23,34.76,ComteOlden,ComteOlden,0.46999999999999886
Paralichthys olivaceus,Sillago sihama,GloBI,preysOn,,35.23,37.86,ComteOlden,ComteOlden,2.6300000000000026
Parasuta flagellum,Hemiergis decresiensis,GloBI,preysOn,,40.0,39.3,GlobTherm,GlobTherm,0.7000000000000028
Parasuta flagellum,Lampropholis delicata,GloBI,preysOn,,40.0,40.8,GlobTherm,GlobTherm,0.7999999999999972
Parasuta flagellum,Lampropholis guichenoti,GloBI,preysOn,,40.0,41.3,GlobTherm,GlobTherm,1.2999999999999972
Parasuta flagellum,Pseudemoia entrecasteauxii,GloBI,preysOn,,40.0,42.1,GlobTherm,GlobTherm,2.1000000000000014
Parophrys vetulus,Potamopyrgus antipodarum,GloBI,eats,,28.54,27.9033333333333,ComteOlden,ThermoFresh,0.6366666666666987
Pegusa lascaris,Crangon crangon,GloBI,eats;preysOn,,33.0,34.1133333333333,ThermoFresh,ThermoFresh,1.1133333333333013
